,Start,End,Protein_ID,Gene,Product,Strand
3414,4355324,4356632,['WP_005842468.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
3415,4356661,4358566,['WP_049764380.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
3416,4358572,4359769,['WP_012055750.1'],,['SusC/RagA family TonB-linked outer membrane protein'],-1
3417,4360345,4361437,['WP_005842464.1'],,['histidinol-phosphatase'],1
3418,4361767,4362061,['WP_005842462.1'],,['polyphosphate kinase'],1
3419,4362053,4362962,['WP_005842460.1'],,['exopolyphosphatase'],1
3420,4363090,4363219,,,['transposase'],1
3421,4363429,4363966,['WP_004295275.1'],,['methylglyoxal synthase'],-1
3422,4364020,4364830,['WP_005842458.1'],,['arginase family protein'],-1
3423,4364846,4367405,['WP_005842456.1'],['glgP'],['alpha-glucan family phosphorylase'],-1
3424,4367426,4369673,['WP_005842453.1'],,['cation:proton antiporter'],-1
3425,4369686,4370670,['WP_005842452.1'],['pfkA'],['6-phosphofructokinase'],-1
3426,4370735,4371191,['WP_012055751.1'],,['RNA polymerase sigma factor'],-1
3427,4371276,4371705,['WP_005842449.1'],,['Hsp20/alpha crystallin family protein'],-1
3428,4371772,4372522,['WP_005842447.1'],['gpmA'],"['2,3-diphosphoglycerate-dependent phosphoglycerate mutase']",-1
3429,4372535,4373585,['WP_005842445.1'],,['class I fructose-bisphosphate aldolase'],-1
3430,4373613,4374096,['WP_005842443.1'],,['ferritin'],-1
3431,4374146,4374794,['WP_032938582.1'],,['MarC family protein'],-1
3432,4375115,4375349,['WP_012055753.1'],,['ferritin'],-1
3433,4375510,4375720,['WP_004295287.1'],,['hypothetical protein'],-1
3434,4377207,4379631,['WP_005842429.1'],,['ABC transporter permease'],-1
3435,4379627,4380338,['WP_005842427.1'],,['ABC transporter ATP-binding protein'],-1
3436,4380351,4381602,['WP_005842425.1'],,['efflux RND transporter periplasmic adaptor subunit'],-1
3437,4381607,4382915,['WP_012055754.1'],,['TolC family protein'],-1
3438,4383246,4384578,['WP_012055755.1'],,['sigma-54-dependent Fis family transcriptional regulator'],1
3439,4384583,4385906,['WP_041174580.1'],,['PAS domain-containing protein'],1
3440,4386032,4387565,['WP_005842418.1'],,['bifunctional GNAT family N-acetyltransferase/carbon-nitrogen hydrolase family protein'],-1
3441,4387770,4389273,['WP_012055757.1'],,['glutamine synthetase'],1
3442,4390182,4391346,['WP_005852747.1'],['nspC'],['carboxynorspermidine decarboxylase'],-1
3443,4391378,4393769,['WP_005852749.1'],,['UvrD-helicase domain-containing protein'],-1
3444,4393877,4394495,['WP_005852751.1'],,['superoxide dismutase'],1
3445,4394880,4395081,['WP_005852752.1'],['thiS'],['sulfur carrier protein ThiS'],1
3446,4395070,4395697,['WP_012055758.1'],,['thiamine phosphate synthase'],1
3447,4395714,4396488,['WP_005852753.1'],,['thiazole synthase'],1
3448,4396496,4398197,['WP_005852754.1'],['thiC'],['phosphomethylpyrimidine synthase ThiC'],1
3449,4398218,4398734,['WP_005845957.1'],,['hypothetical protein'],1
3450,4398733,4399307,,,['flavodoxin family protein'],1
3451,4399392,4400523,['WP_005845953.1'],['thiH'],['2-iminoacetate synthase ThiH'],1
3452,4400601,4401294,['WP_005845950.1'],,['HesA/MoeB/ThiF family protein'],1
3453,4401406,4402531,['WP_008781587.1'],,['glutathionylspermidine synthase family protein'],-1
3454,4402543,4402897,['WP_005845946.1'],,['hypothetical protein'],-1
3455,4403116,4403725,['WP_005845944.1'],,['thiamine phosphate synthase'],1
3456,4403890,4404829,['WP_005845942.1'],,['ribose-phosphate pyrophosphokinase'],1
3457,4405068,4406427,['WP_012055760.1'],,['transposase'],-1
3458,4406649,4407984,['WP_012055761.1'],,['ABC transporter substrate-binding protein'],-1
3459,4407987,4408779,['WP_005839542.1'],,['ABC transporter permease'],-1
3460,4408772,4409570,['WP_005839541.1'],,['ABC transporter permease'],-1
3461,4409582,4410977,['WP_172769969.1'],['potA'],['polyamine ABC transporter ATP-binding protein'],-1
3462,4411499,4412591,['WP_008781589.1'],,['AhpC/TSA family protein'],1
3463,4412798,4414157,['WP_012055760.1'],,['transposase'],-1
3464,4414507,4417072,['WP_005839535.1'],['glgP'],['alpha-glucan family phosphorylase'],-1
3465,4417100,4418771,['WP_005839533.1'],,['glycogen/starch synthase'],-1
3466,4419024,4419489,['WP_005839531.1'],,['V-type ATP synthase subunit K'],-1
3467,4419702,4421508,['WP_005839529.1'],,['V-type ATP synthase subunit I'],-1
3468,4421504,4422110,['WP_005839527.1'],,['V-type ATP synthase subunit D'],-1
3469,4422124,4423447,['WP_005839525.1'],,['V-type ATP synthase subunit B'],-1
3470,4423482,4425237,['WP_012055763.1'],,['V-type ATP synthase subunit A'],-1
3471,4425255,4426092,['WP_005839521.1'],,['DUF2764 domain-containing protein'],-1
3472,4426101,4426692,['WP_012055764.1'],,['hypothetical protein'],-1
3473,4433702,4434893,['WP_005839257.1'],,['ABC transporter permease'],-1
3474,4434876,4436049,['WP_008669564.1'],,['ABC transporter permease'],-1
3475,4436109,4437105,['WP_005839262.1'],,['biotin/lipoyl-binding protein'],-1
3476,4437122,4438556,['WP_008669562.1'],,['TolC family protein'],-1
3477,4438618,4440817,['WP_012055766.1'],,['hypothetical protein'],-1
3478,4440992,4443182,['WP_005839267.1'],,['glutamine synthetase III'],1
3479,4443343,4444045,['WP_005839272.1'],,['Crp/Fnr family transcriptional regulator'],1
3480,4444173,4444326,['WP_005851688.1'],,['hypothetical protein'],1
3481,4444358,4444871,['WP_005839275.1'],,['ferritin'],1
3482,4445031,4445829,['WP_005839276.1'],['kdsA'],['3-deoxy-8-phosphooctulonate synthase'],-1
3483,4445901,4446831,['WP_012055767.1'],,['YegS/Rv2252/BmrU family lipid kinase'],-1
3484,4446836,4447760,['WP_005851691.1'],['miaA'],['tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA'],-1
3485,4447881,4448892,['WP_005839282.1'],['gap'],['type I glyceraldehyde-3-phosphate dehydrogenase'],-1
3486,4449043,4449484,['WP_005839284.1'],['mscL'],['large-conductance mechanosensitive channel protein MscL'],1
3487,4449722,4451276,['WP_005839286.1'],['guaA'],['glutamine-hydrolyzing GMP synthase'],1
3488,4451314,4452622,['WP_005851695.1'],['guaA'],['glutamine-hydrolyzing GMP synthase'],1
3489,4452778,4453939,['WP_005839290.1'],,['aminopeptidase P family protein'],-1
3490,4454055,4454478,['WP_008669554.1'],,['hypothetical protein'],1
3491,4454600,4455752,['WP_005851698.1'],,['efflux RND transporter periplasmic adaptor subunit'],1
3492,4455764,4458914,['WP_008669550.1'],,['efflux RND transporter permease subunit'],1
3493,4458891,4460349,['WP_080510718.1'],,['efflux transporter outer membrane subunit'],1
3494,4460437,4460689,['WP_005839298.1'],,['GlsB/YeaQ/YmgE family stress response membrane protein'],-1
3495,4460907,4461954,['WP_012055770.1'],,['efflux RND transporter periplasmic adaptor subunit'],1
3496,4461974,4465032,,,['efflux RND transporter permease subunit'],1
3497,4465018,4466308,['WP_012055773.1'],,['TolC family protein'],1
3498,4466448,4467477,['WP_012055774.1'],,['histidine kinase'],1
3499,4467469,4468243,['WP_005839310.1'],,['response regulator transcription factor'],1
3500,4469059,4472494,['WP_012055776.1'],,['bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase'],-1
3501,4472750,4473356,['WP_012055777.1'],,['hypothetical protein'],-1
3502,4473757,4474171,['WP_041174487.1'],,['secondary thiamine-phosphate synthase enzyme YjbQ'],-1
3503,4474179,4475382,['WP_005839325.1'],,['hypothetical protein'],-1
3504,4475378,4476023,['WP_012055780.1'],,['ATP-binding cassette domain-containing protein'],-1
3505,4476019,4477552,['WP_012055781.1'],,['DUF4836 family protein'],-1
3506,4477556,4478258,['WP_005839331.1'],,['16S rRNA (uracil(1498)-N(3))-methyltransferase'],-1
3507,4478286,4478853,['WP_005839333.1'],,['bifunctional nuclease family protein'],-1
3508,4478911,4480189,['WP_012055782.1'],,['MFS transporter'],-1
3509,4480390,4481005,['WP_005839337.1'],,['DUF5024 domain-containing protein'],-1
3510,4481026,4481593,['WP_008669490.1'],,['hypothetical protein'],-1
3511,4481583,4482054,['WP_049764385.1'],,['sigma-70 family RNA polymerase sigma factor'],-1
3512,4482240,4483372,,,['galactose mutarotase'],-1
3513,4483512,4483742,,,['hypothetical protein'],-1
3514,4484006,4484552,['WP_012055784.1'],,['sigma-70 family RNA polymerase sigma factor'],1
3515,4484548,4485787,['WP_012055785.1'],,['autotransporter outer membrane beta-barrel domain-containing protein'],1
3516,4485844,4486633,['WP_005839350.1'],,['class I SAM-dependent methyltransferase'],1
3517,4487285,4488470,['WP_005839352.1'],,['class I SAM-dependent rRNA methyltransferase'],-1
3518,4488459,4489110,['WP_012055786.1'],,"[""3'-5' exonuclease domain-containing protein 2""]",-1
3519,4489106,4489670,['WP_005839356.1'],,['DUF5063 domain-containing protein'],-1
3520,4489774,4492240,['WP_005839358.1'],,['DNA translocase FtsK'],1
3521,4492256,4492871,['WP_005839359.1'],,['outer-membrane lipoprotein carrier protein LolA'],1
3522,4492940,4493888,['WP_005839361.1'],['trxB'],['thioredoxin-disulfide reductase'],1
3523,4493918,4496738,['WP_012055788.1'],,['insulinase family protein'],1
3524,4496747,4498235,['WP_012055789.1'],,['hypothetical protein'],1
3525,4498247,4498955,['WP_005839367.1'],,['ABC transporter ATP-binding protein'],1
3526,4498951,4499464,['WP_012055790.1'],,['C40 family peptidase'],1
3527,4499519,4501589,['WP_012055791.1'],,['HAD-IA family hydrolase'],1
3528,4501802,4502120,['WP_005839375.1'],['rplU'],['50S ribosomal protein L21'],1
3529,4502141,4502405,['WP_005839377.1'],['rpmA'],['50S ribosomal protein L27'],1
3530,4502461,4503099,,,['thiamine diphosphokinase'],-1
3531,4503085,4503658,['WP_012055793.1'],,['nicotinamide mononucleotide transporter'],-1
3532,4503777,4505052,['WP_005839384.1'],['serS'],['serine--tRNA ligase'],1
3533,4505192,4506410,['WP_012055794.1'],,['MFS transporter'],1
3534,4506592,4508890,['WP_005851768.1'],,['bifunctional dihydroorotate dehydrogenase B NAD binding subunit/NADPH-dependent glutamate synthase'],1
3535,4509300,4510071,['WP_012055795.1'],,['DUF4858 domain-containing protein'],1
3536,4510017,4510392,['WP_005851774.1'],,['DMT family protein'],-1
3537,4511651,4511873,['WP_012055798.1'],,['hypothetical protein'],1
3538,4512045,4512222,['WP_005851777.1'],,['hypothetical protein'],-1
3539,4512566,4513322,['WP_005839398.1'],,['adenine nucleotide alpha hydrolase family protein'],-1
3540,4513465,4514875,['WP_012055799.1'],,['PD40 domain-containing protein'],1
3541,4514888,4515359,['WP_005839403.1'],,['NfeD family protein'],1
3542,4515504,4516503,['WP_005839405.1'],['floA'],['flotillin-like protein FloA'],1
3543,4516696,4517575,['WP_005839407.1'],,['nucleoside phosphorylase'],1
3544,4517784,4518270,['WP_012055800.1'],,['GAF domain-containing protein'],1
3545,4518283,4519777,['WP_032934854.1'],['mnmE'],['tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE'],1
3546,4520890,4521728,,,['hypothetical protein'],-1
3547,4522102,4522660,['WP_005839414.1'],,['SocA family protein'],1
3548,4522907,4523498,['WP_005839416.1'],,['SocA family protein'],-1
3549,4523686,4524856,['WP_012055803.1'],,['ATP-binding protein'],1
3550,4525329,4525815,['WP_005839421.1'],,['hypothetical protein'],-1
3551,4526265,4526982,['WP_008142193.1'],,['Abi family protein'],1
3552,4527117,4528335,,,['IS256 family transposase'],1
3553,4528417,4533055,['WP_012055805.1'],,['TIR domain-containing protein'],-1
3554,4533357,4535088,['WP_012055806.1'],,['DUF4209 domain-containing protein'],-1
3555,4535108,4536275,['WP_012055807.1'],,['hypothetical protein'],-1
3556,4536271,4539673,['WP_005845192.1'],,['AAA family ATPase'],-1
3557,4539641,4540226,['WP_005845194.1'],,['DUF4194 domain-containing protein'],-1
3558,4540222,4541671,['WP_012055808.1'],,['DUF3375 domain-containing protein'],-1
3559,4541790,4542504,['WP_005845198.1'],,['RloB domain-containing protein'],-1
3560,4542516,4543788,['WP_012055809.1'],,['ATP-binding protein'],-1
3561,4544045,4544420,['WP_012055810.1'],,['RloB domain-containing protein'],-1
3562,4544795,4546106,['WP_005845203.1'],,['ATP-binding protein'],-1
3563,4546634,4547708,['WP_085938699.1'],,['hypothetical protein'],1
3564,4547846,4548155,['WP_012055813.1'],,['MobC family plasmid mobilization relaxosome protein'],1
3565,4548144,4549086,['WP_012055814.1'],,['relaxase/mobilization nuclease domain-containing protein'],1
3566,4549120,4549519,['WP_012055815.1'],,['hypothetical protein'],1
3567,4549700,4550627,['WP_012055816.1'],,['site-specific integrase'],-1
3568,4550721,4551507,,,['restriction endonuclease subunit S'],1
3569,4551578,4551935,['WP_005635862.1'],,['IS66 family insertion sequence hypothetical protein'],1
3570,4551918,4552287,['WP_005678154.1'],['tnpB'],['IS66 family insertion sequence element accessory protein TnpB'],1
3571,4552362,4553976,['WP_005678155.1'],,['IS66-like element ISBvu3 family transposase'],1
3572,4554082,4554370,,,['restriction endonuclease subunit S'],1
3573,4554362,4554884,['WP_005785678.1'],,['restriction endonuclease subunit S'],-1
3574,4554948,4555542,['WP_041174585.1'],,['restriction endonuclease subunit S'],1
3575,4555534,4556611,['WP_012055821.1'],,['restriction endonuclease subunit S'],-1
3576,4556619,4558032,['WP_012055822.1'],,['virulence RhuM family protein'],-1
3577,4558050,4559604,['WP_012055823.1'],,['type I restriction-modification system subunit M'],-1
3578,4559610,4562439,['WP_012055824.1'],,['type I restriction endonuclease subunit R'],-1
3579,4562555,4562765,['WP_005785666.1'],,['helix-turn-helix transcriptional regulator'],-1
3580,4562869,4564234,['WP_012055825.1'],,['hypothetical protein'],1
3581,4564236,4564587,['WP_012055826.1'],,['STAS-like domain-containing protein'],1
3582,4564589,4565183,['WP_041174489.1'],,['hypothetical protein'],1
3583,4565285,4565489,['WP_041174490.1'],,['antitoxin VbhA family protein'],1
3584,4565619,4566549,['WP_012055828.1'],,['HipA domain-containing protein'],-1
3585,4566541,4566880,['WP_012055829.1'],,['HipA N-terminal domain-containing protein'],-1
3586,4566876,4567083,['WP_012055830.1'],,['helix-turn-helix transcriptional regulator'],-1
3587,4567992,4569330,,,['helix-turn-helix domain-containing protein'],1
3588,4569477,4570494,['WP_012055834.1'],,['hypothetical protein'],-1
3589,4570535,4572872,['WP_012055835.1'],,['TonB-dependent receptor'],-1
3590,4573408,4573930,['WP_005798034.1'],,['ParB-like nuclease domain-containing protein'],-1
3591,4573935,4575216,['WP_012055836.1'],,['DUF3440 domain-containing protein'],-1
3592,4575212,4575617,['WP_005798039.1'],,['hypothetical protein'],-1
3593,4576029,4577634,['WP_009291524.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],-1
3594,4577653,4580651,,,['TonB-dependent receptor'],-1
3595,4580738,4581203,['WP_012055839.1'],,['DUF4425 family protein'],-1
3596,4582037,4582229,['WP_011964977.1'],,['hypothetical protein'],1
3597,4582461,4585557,['WP_012055840.1'],,['TonB-dependent receptor'],1
3598,4585585,4587223,['WP_011964979.1'],,['RagB/SusD family nutrient uptake outer membrane protein'],1
3599,4587389,4587794,['WP_011964980.1'],,['hypothetical protein'],1
3600,4587799,4589155,['WP_012055841.1'],,['hypothetical protein'],1
3601,4589293,4592536,['WP_012055842.1'],,['hypothetical protein'],1
3602,4592559,4592880,['WP_012055843.1'],,['hypothetical protein'],1
3603,4592947,4594552,['WP_012055844.1'],,['type IV secretion system DNA-binding domain-containing protein'],1
3604,4594837,4595146,['WP_041174586.1'],,['helix-turn-helix domain-containing protein'],1
3605,4595240,4595600,['WP_012055846.1'],,['hypothetical protein'],-1
3606,4595612,4596848,['WP_041174492.1'],,['site-specific integrase'],-1
3607,4597191,4598097,['WP_012055848.1'],,['hypothetical protein'],1
3608,4598466,4599192,['WP_012055849.1'],,['hypothetical protein'],1
3609,4599505,4600405,['WP_012055850.1'],,['helix-turn-helix domain-containing protein'],1
3610,4600530,4601616,['WP_012055851.1'],,['phage integrase SAM-like domain-containing protein'],1
3611,4602020,4602647,['WP_004315354.1'],,['Type 1 glutamine amidotransferase-like domain-containing protein'],1
3612,4602940,4603696,['WP_012055852.1'],,['hypothetical protein'],-1
3613,4603731,4604682,['WP_012055853.1'],,['relaxase/mobilization nuclease domain-containing protein'],-1
3614,4604678,4605092,['WP_012055854.1'],,['plasmid mobilization relaxosome protein MobC'],-1
3615,4605276,4605768,['WP_012055855.1'],,['DUF3408 domain-containing protein'],-1
3616,4606165,4606477,['WP_008628599.1'],,['helix-turn-helix domain-containing protein'],1
3617,4606559,4606868,['WP_012055857.1'],,['helix-turn-helix domain-containing protein'],1
3618,4607096,4607459,['WP_012055858.1'],,['hypothetical protein'],-1
3619,4607455,4608679,['WP_012055859.1'],,['site-specific integrase'],-1
3620,4608710,4609949,['WP_012055860.1'],,['site-specific integrase'],-1
3621,4610239,4610404,,,['tyrosine-type recombinase/integrase'],1
3622,4610700,4611489,['WP_012055861.1'],,['hypothetical protein'],1
3623,4611589,4611955,['WP_105093551.1'],,['helix-turn-helix domain-containing protein'],1
3624,4611939,4613164,,,['helicase'],1
3625,4613297,4614152,['WP_012055865.1'],,['restriction endonuclease'],-1
3626,4614343,4614547,['WP_012055866.1'],,['helix-turn-helix transcriptional regulator'],1
3627,4614577,4615012,['WP_105093529.1'],,['hypothetical protein'],1
3628,4615001,4618670,['WP_012055867.1'],,['hypothetical protein'],1
3629,4618684,4621330,['WP_012055868.1'],,['N6-adenine specific methyltransferase'],1
3630,4621351,4622929,['WP_012055869.1'],,['putative DNA binding domain-containing protein'],1
3631,4622925,4625691,['WP_012055870.1'],,['DEAD/DEAH box helicase family protein'],1
3632,4625683,4627168,['WP_012055871.1'],,['PglZ domain-containing protein'],1
3633,4627169,4627784,['WP_012055872.1'],,['hypothetical protein'],1
3634,4627858,4628191,['WP_012055873.1'],,['hypothetical protein'],-1
3635,4628194,4630843,['WP_012055874.1'],,['hypothetical protein'],-1
3636,4630858,4633078,['WP_158303742.1'],,['hypothetical protein'],-1
3637,4633146,4634484,['WP_012055876.1'],,['radical SAM protein'],-1
3638,4634688,4635735,['WP_012055877.1'],,['M20/M25/M40 family metallo-hydrolase'],-1
3639,4636595,4637774,['WP_012055878.1'],,['hypothetical protein'],1
3640,4637766,4639554,['WP_012055879.1'],,['phospholipase D family protein'],1
3641,4639550,4642493,['WP_012055880.1'],,['DEAD/DEAH box helicase family protein'],1
3642,4643911,4644211,['WP_012055881.1'],,['hypothetical protein'],1
3643,4644602,4645169,['WP_012055882.1'],,['YdeI/OmpD-associated family protein'],1
3644,4645430,4646720,['WP_012055883.1'],,['MATE family efflux transporter'],1
3645,4646768,4648271,['WP_012055884.1'],,['type II toxin-antitoxin system HipA family toxin'],-1
3646,4648279,4648588,['WP_012055885.1'],,['helix-turn-helix transcriptional regulator'],-1
3647,4648876,4650193,['WP_012055886.1'],,['hypothetical protein'],-1
3648,4650201,4650972,['WP_012055887.1'],,['metallophosphoesterase'],-1
3649,4650976,4651561,['WP_012055888.1'],,['metallophosphoesterase'],-1
3650,4652067,4652496,['WP_012055890.1'],,['DUF3791 domain-containing protein'],-1
3651,4653268,4654627,['WP_012055760.1'],,['transposase'],-1
3652,4654862,4656063,,['istA'],['IS21 family transposase'],1
3653,4656095,4656902,['WP_012055894.1'],,['RNA methyltransferase'],-1
3654,4656937,4657984,['WP_012055895.1'],,['alcohol dehydrogenase catalytic domain-containing protein'],-1
3655,4658312,4658750,['WP_012055896.1'],,['Hsp20/alpha crystallin family protein'],1
3656,4659144,4659534,['WP_005852036.1'],,['GtrA family protein'],1
3657,4659550,4660426,['WP_005842126.1'],,['SDR family oxidoreductase'],1
3658,4660468,4661410,['WP_005842129.1'],,['GNAT family N-acetyltransferase'],1
3659,4661600,4662065,['WP_005842132.1'],,['MaoC family dehydratase'],-1
3660,4662162,4662456,['WP_005852040.1'],,['nitrous oxide-stimulated promoter family protein'],1
3661,4662461,4662815,['WP_005852042.1'],,['MGMT family protein'],1
3662,4662764,4663238,['WP_008781695.1'],,['hypothetical protein'],-1
3663,4663448,4663655,['WP_032945689.1'],,['hypothetical protein'],-1
3664,4663842,4664157,['WP_005842136.1'],,['hypothetical protein'],1
3665,4664204,4665827,['WP_005842137.1'],,['RluA family pseudouridine synthase'],1
3666,4665892,4667254,['WP_012055898.1'],,['MATE family efflux transporter'],-1
3667,4667379,4668888,['WP_012055899.1'],,['TrkH family potassium uptake protein'],-1
3668,4669382,4670582,['WP_005842144.1'],,['efflux RND transporter periplasmic adaptor subunit'],1
3669,4670648,4673750,['WP_012055900.1'],,['multidrug efflux RND transporter permease subunit'],1
3670,4673771,4675145,['WP_005842148.1'],,['efflux transporter outer membrane subunit'],1
3671,4675183,4676395,['WP_012055902.1'],,['hypothetical protein'],-1
3672,4676497,4677676,['WP_005842152.1'],,['ATP-binding protein'],1
3673,4677718,4681264,['WP_005842154.1'],['nifJ'],['pyruvate:ferredoxin (flavodoxin) oxidoreductase'],1
3674,4681480,4682998,['WP_005841699.1'],,['arylsulfatase'],1
3675,4683701,4684478,['WP_005841703.1'],,['PorT family protein'],-1
3676,4684493,4684736,['WP_012055904.1'],,['hypothetical protein'],-1
3677,4685202,4686858,['WP_011965154.1'],,['IS1182 family transposase'],1
3678,4687069,4688281,['WP_005852081.1'],,['hypothetical protein'],-1
3679,4688299,4690147,['WP_005841561.1'],,['WG repeat-containing protein'],-1
3680,4690158,4691094,['WP_012055906.1'],,['hypothetical protein'],-1
3681,4691101,4692052,['WP_005841565.1'],,['hypothetical protein'],-1
3682,4692064,4692550,['WP_005852087.1'],,['hypothetical protein'],-1
3683,4692700,4693195,['WP_005841569.1'],,['hypothetical protein'],-1
3684,4693217,4694912,['WP_008670056.1'],,['WG repeat-containing protein'],-1
3685,4695177,4695942,['WP_005841573.1'],,['response regulator transcription factor'],-1
3686,4696069,4698121,['WP_012055907.1'],,['histidine kinase'],-1
3687,4698287,4699163,['WP_005841577.1'],,['aldose 1-epimerase family protein'],1
3688,4699211,4700132,['WP_005841579.1'],,['EamA family transporter'],-1
3689,4700314,4702060,['WP_005841583.1'],,['phospho-sugar mutase'],-1
3690,4702373,4704014,['WP_005841585.1'],,['C69 family dipeptidase'],-1
3691,4704056,4705727,['WP_005841587.1'],,['M23 family metallopeptidase'],-1
3692,4705920,4707012,['WP_005841589.1'],['ald'],['alanine dehydrogenase'],1
3693,4707098,4707929,['WP_005852112.1'],['tatC'],['twin-arginine translocase subunit TatC'],-1
3694,4707935,4708139,['WP_005841594.1'],,['twin-arginine translocase TatA/TatE family subunit'],-1
3695,4708286,4708796,['WP_005841596.1'],,['hypothetical protein'],-1
3696,4708929,4709412,['WP_012055908.1'],,['hypothetical protein'],1
3697,4709489,4710779,['WP_005841600.1'],,['DUF4010 domain-containing protein'],1
3698,4710870,4711857,['WP_005841601.1'],,['putative sulfate exporter family transporter'],-1
3699,4711945,4712842,['WP_005841603.1'],,['LysR family transcriptional regulator'],-1
3700,4712854,4713436,['WP_005841605.1'],,['hypothetical protein'],-1
3701,4713710,4716299,['WP_012055909.1'],['clpB'],['ATP-dependent chaperone ClpB'],1
3702,4717412,4717853,['WP_012055911.1'],,['DUF5606 domain-containing protein'],-1
3703,4717919,4718516,['WP_012055912.1'],,['dephospho-CoA kinase'],-1
3704,4718508,4719522,['WP_005852250.1'],,['YbbR-like domain-containing protein'],-1
3705,4719535,4719850,['WP_005841619.1'],['yajC'],['preprotein translocase subunit YajC'],-1
3706,4719906,4720833,['WP_005841621.1'],['nusB'],['transcription antitermination factor NusB'],-1
3707,4721028,4721412,['WP_005841624.1'],,['PUR family DNA/RNA-binding protein'],1
3708,4721592,4722189,['WP_005841626.1'],,['50S ribosomal protein L25/general stress protein Ctc'],1
3709,4722213,4722777,['WP_005841628.1'],,['aminoacyl-tRNA hydrolase'],1
3710,4722776,4723205,['WP_005841630.1'],,['RNA-binding S4 domain-containing protein'],1
3711,4723295,4723721,['WP_005852253.1'],,['HIT family protein'],-1
3712,4723745,4726013,['WP_005841685.1'],,['cation:proton antiporter'],-1
3713,4726218,4727304,['WP_005841683.1'],['gcvT'],['glycine cleavage system aminomethyltransferase GcvT'],-1
3714,4727339,4728560,['WP_041174592.1'],['pepT'],['peptidase T'],-1
3715,4728667,4730074,['WP_005841679.1'],,['amidophosphoribosyltransferase'],-1
3716,4730172,4730538,['WP_005841677.1'],['crcB'],['fluoride efflux transporter CrcB'],1
3717,4730612,4731368,['WP_005841675.1'],,['NigD-like N-terminal domain-containing protein'],-1
3718,4731664,4735654,['WP_012055914.1'],,['response regulator'],1
3719,4735760,4736378,['WP_005841672.1'],,['phosphatase PAP2 family protein'],1
3720,4736415,4738332,['WP_012055915.1'],,['9-O-acetylesterase'],1
3721,4738409,4739234,['WP_005852264.1'],['coaW'],['type II pantothenate kinase'],1
3722,4745569,4745998,['WP_012055917.1'],,['hypothetical protein'],1
3723,4746757,4748797,['WP_005845752.1'],,['beta-galactosidase'],-1
3724,4749089,4749770,['WP_005845753.1'],,['PorT family protein'],-1
3725,4750037,4750673,['WP_005845755.1'],,['phage integrase SAM-like domain-containing protein'],-1
3726,4751476,4752334,['WP_005841207.1'],['purU'],['formyltetrahydrofolate deformylase'],1
3727,4752333,4752924,['WP_005841208.1'],['hisH'],['imidazole glycerol phosphate synthase subunit HisH'],1
3728,4752965,4753685,['WP_005841209.1'],['hisA'],['1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase'],1
3729,4753694,4754450,['WP_005841210.1'],['hisF'],['imidazole glycerol phosphate synthase subunit HisF'],1
3730,4754614,4755226,['WP_005841211.1'],,['bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE'],1
3731,4755228,4755987,['WP_005841212.1'],,['ATP-binding cassette domain-containing protein'],1
3732,4756094,4757414,['WP_005841213.1'],,['aspartate kinase'],1
3733,4757521,4758682,['WP_005841215.1'],['lysA'],['diaminopimelate decarboxylase'],1
3734,4758933,4760292,['WP_008667781.1'],,['transposase'],-1
3735,4760400,4760943,['WP_012055918.1'],,['hypothetical protein'],-1
3736,4761147,4762305,['WP_012055919.1'],,['glycosyltransferase'],1
3737,4762353,4762629,['WP_005851637.1'],,['antibiotic biosynthesis monooxygenase'],1
3738,4763185,4763473,['WP_008671218.1'],,['LysO family transporter'],1
3739,4763462,4764083,['WP_008782404.1'],,['lysine exporter LysO family protein'],1
3740,4764429,4765674,['WP_005841546.1'],,['ABC transporter permease'],-1
3741,4765675,4766878,['WP_005851630.1'],,['pyridoxal phosphate-dependent aminotransferase'],-1
3742,4767043,4768279,['WP_012055920.1'],,['fucose isomerase'],1
3743,4768374,4768857,['WP_005841540.1'],,['DUF4494 domain-containing protein'],1
3744,4768890,4769559,['WP_005841538.1'],,['YggS family pyridoxal phosphate-dependent enzyme'],1
3745,4769572,4770547,['WP_012055921.1'],,['dihydroorotate dehydrogenase-like protein'],1
3746,4770723,4772382,['WP_005851623.1'],,['AMP-binding protein'],1
3747,4772634,4774020,['WP_032945748.1'],,['hypothetical protein'],1
3748,4774058,4775534,['WP_012055923.1'],,['DUF3943 domain-containing protein'],1
3749,4775530,4776109,['WP_012055924.1'],,['Crp/Fnr family transcriptional regulator'],-1
3750,4776251,4777850,['WP_012055925.1'],,['C69 family dipeptidase'],1
3751,4777881,4779072,['WP_005851616.1'],,['aminopeptidase'],1
3752,4779202,4781434,['WP_005851614.1'],,['S9 family peptidase'],1
3753,4781604,4783093,,,['hypothetical protein'],1
3754,4783151,4783532,['WP_005851610.1'],,['lipocalin-like domain-containing protein'],1
